Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Quarter,Year,Contribution (%),Cumulative Contribution (%),ABC Class,Profit Margin (%),Profit Margin,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_y
8333,CA-2016-153269,2016-03-09,3/12/2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,5,0.0,88.725,3,2016Q1,2016,0.0154492367704255,73.09020947696905,C,25.0,0.25,-310,21,2181.479,2,5,3,253,Frequent Customers
6151,US-2016-106600,2016-04-08,4/11/2016,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,31907,South,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.9,5,0.0,88.725,4,2016Q2,2016,0.0154492367704255,73.10565871373947,C,25.0,0.25,-72,9,1453.474,1,2,2,122,At Risk
1565,CA-2014-116239,2014-03-04,3/4/2014,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,17.745,3,2014Q1,2014,0.0154492367704255,73.1211079505099,C,5.0,0.05,-133,28,10880.546,1,5,5,155,Frequent Customers
3755,CA-2017-161956,2017-08-27,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,17.745,8,2017Q3,2017,0.0154492367704255,73.13655718728032,C,5.0,0.05,-414,24,6528.034000000001,5,5,5,555,Best Customers
5765,CA-2015-117772,2015-09-10,9/12/2015,Second Class,MC-17575,Matt Collins,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",353.88,6,0.0,17.694,9,2015Q3,2015,0.0154048349065037,73.15196202218682,C,5.0,0.0499999999999999,-390,11,1303.893,4,3,2,432,Others
8610,CA-2014-151946,2014-06-04,6/9/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-44.196,6,2014Q2,2014,0.0153912531598924,73.16735327534671,C,-12.5,-0.125,143,7,603.876,1,1,1,111,At Risk
5228,CA-2016-119865,2016-06-21,6/26/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-44.196,6,2016Q2,2016,0.0153912531598924,73.1827445285066,C,-12.5,-0.125,-389,25,3255.31,4,5,4,454,Frequent Customers
3911,CA-2015-167010,2015-04-05,4/10/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,5,0.5,-211.47,4,2015Q2,2015,0.015342585234535,73.19808711374114,C,-60.0,-0.6,583,9,1736.596,1,2,2,122,At Risk
5591,CA-2016-115224,2016-12-08,12/11/2016,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0.0,81.0474,12,2016Q4,2016,0.0153395380477953,73.21342665178894,C,23.0,0.2299999999999999,-384,11,1989.05,4,3,3,433,Others
912,CA-2017-137596,2017-09-02,9/7/2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0.0,81.0474,9,2017Q3,2017,0.0153395380477953,73.22876618983673,C,23.0,0.2299999999999999,-298,9,4204.676,2,2,4,224,Others
4552,US-2014-165862,2014-07-13,7/17/2014,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.216,3,0.2,4.3902,7,2014Q3,2014,0.0152888676854375,73.24405505752217,C,1.25,0.0125,-305,14,6497.27,2,4,5,245,Others
2014,CA-2016-145905,2016-09-18,9/23/2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0.0,84.2352,9,2016Q3,2016,0.0152785943130007,73.25933365183518,C,24.0,0.24,-255,22,5664.022,2,5,5,255,Frequent Customers
2683,CA-2017-127026,2017-01-21,1/27/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,3,0.1,152.0883,1,2017Q1,2017,0.0152782895943267,73.2746119414295,C,43.333333333333336,0.4333333333333333,-412,22,5503.093,5,5,5,555,Best Customers
2727,CA-2017-149888,2017-11-07,11/13/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,350.352,4,0.4,-140.1408,11,2017Q4,2017,0.0152512566948214,73.28986319812432,C,-40.00000000000001,-0.4000000000000001,-405,31,5478.0608,5,5,5,555,Best Customers
7555,CA-2014-114181,2014-05-10,5/14/2014,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,349.965,7,0.5,-216.9783,5,2014Q2,2014,0.0152344101052746,73.3050976082296,C,-62.0,-0.62,-2,7,861.565,1,1,1,111,At Risk
3209,CA-2016-108882,2016-01-09,1/15/2016,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,5,0.0,118.983,1,2016Q1,2016,0.0152337571366875,73.32033136536629,C,34.0,0.34,-263,26,8673.222,2,5,5,255,Frequent Customers
788,CA-2015-154620,2015-12-12,12/16/2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.928,2,0.2,34.8928,12,2015Q4,2015,0.0151892682102875,73.33552063357658,C,10.0,0.1,-383,14,2936.252,4,4,4,444,Others
1384,US-2016-108504,2016-02-05,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,9,0.0,170.9316,2,2016Q1,2016,0.0151854374612433,73.35070607103782,C,49.00000000000001,0.49,-320,34,7252.608,3,5,5,355,Frequent Customers
9091,US-2017-148831,2017-10-13,10/15/2017,First Class,AH-10210,Alan Hwang,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8,0.0,104.568,10,2017Q4,2017,0.0151732487142844,73.36587931975211,C,30.0,0.3,-411,13,4805.344,5,3,5,535,Loyal Customers
5378,CA-2014-125542,2014-12-05,12/7/2014,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,7,0.2,117.6147,12,2014Q4,2014,0.0151701144650663,73.38104943421718,C,33.75,0.3375,-398,17,1972.599,5,4,3,543,Loyal Customers
1096,CA-2017-160423,2017-01-21,1/26/2017,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348.208,7,0.2,30.4682,1,2017Q1,2017,0.0151579257181074,73.39620735993529,C,8.75,0.0875,-181,13,6843.634,1,3,5,135,At Risk
1797,US-2017-139465,2017-08-27,8/30/2017,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.97,3,0.0,100.9113,8,2017Q3,2017,0.0151475652831924,73.41135492521848,C,29.0,0.29,-292,6,639.178,2,1,1,211,Low Value
3145,US-2016-148110,2016-09-05,9/11/2016,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843,9,2016Q3,2016,0.015140252035017,73.42649517725349,C,-7.142857142857142,-0.0714285714285714,-359,13,4523.336,3,3,5,335,Others
7368,CA-2016-127243,2016-11-28,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843,11,2016Q4,2016,0.015140252035017,73.4416354292885,C,-7.142857142857142,-0.0714285714285714,-394,20,2881.8128,5,5,4,554,Loyal Customers
5021,CA-2017-136511,2017-03-23,3/25/2017,Second Class,MZ-17515,Mary Zewe,Corporate,United States,New York City,New York,10011,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,347.58,3,0.0,17.379,3,2017Q1,2017,0.0151305880999281,73.45676601738842,C,5.0,0.05,-135,10,2564.906,1,2,3,123,At Risk
5374,CA-2015-118738,2015-10-24,10/30/2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,347.361,7,0.3,-69.4722,10,2015Q4,2015,0.0151210547585567,73.47188707214697,C,-20.0,-0.2,-339,21,2356.855,3,5,3,353,Frequent Customers
4002,CA-2014-116834,2014-10-11,10/16/2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.0,5,0.0,58.65,10,2014Q4,2014,0.0150182775029496,73.48690534964992,C,17.0,0.1699999999999999,-333,29,7198.7609999999995,3,5,5,355,Frequent Customers
2441,CA-2016-146934,2016-05-22,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,345.0,5,0.0,86.25,5,2016Q2,2016,0.0150182775029496,73.50192362715286,C,25.0,0.25,-376,16,2052.908,4,4,3,443,Others
8974,CA-2017-159226,2017-04-25,4/27/2017,Second Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90008,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,7,0.15,28.4102,4,2017Q2,2017,0.0150174504094059,73.51694107756227,C,8.235294117647058,0.0823529411764705,-296,24,6234.91,2,5,5,255,Frequent Customers
6779,US-2016-147711,2016-09-03,9/8/2016,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,3,0.0,31.0446,9,2016Q3,2016,0.0150156656286012,73.53195674319086,C,9.0,0.09,-396,19,2533.1639999999998,5,5,3,553,Loyal Customers
8246,US-2014-143581,2014-08-19,8/23/2014,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.3473,8,2014Q3,2014,0.0150143596914271,73.54697110288228,C,3.0,0.03,141,9,10501.653,1,2,5,125,At Risk
4868,CA-2017-122490,2017-11-13,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.3473,11,2017Q4,2017,0.0150143596914271,73.5619854625737,C,3.0,0.03,-386,14,4915.602,4,4,5,445,Others
4184,US-2017-136868,2017-10-06,10/12/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.3473,10,2017Q4,2017,0.0150143596914271,73.57699982226512,C,3.0,0.03,-332,7,1397.8724,3,1,2,312,Others
8711,CA-2014-119144,2014-11-16,11/18/2014,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.3473,11,2014Q4,2014,0.0150143596914271,73.59201418195654,C,3.0,0.03,-376,17,8828.0305,4,4,5,445,Others
4715,CA-2017-121643,2017-05-18,5/20/2017,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792,5,2017Q2,2017,0.0150053922561644,73.60701957421271,C,11.25,0.1125,-376,20,14473.570999999998,4,5,5,455,Frequent Customers
9194,CA-2015-141810,2015-11-02,11/7/2015,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792,11,2015Q4,2015,0.0150053922561644,73.62202496646889,C,11.25,0.1125,-312,8,744.3399999999999,2,2,1,221,Low Value
7917,CA-2015-110891,2015-11-20,11/24/2015,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724,11,2015Q4,2015,0.0149909398847703,73.63701590635365,C,-27.142857142857142,-0.2714285714285714,-331,10,1056.858,3,3,2,332,Others
8453,CA-2016-125087,2016-04-18,4/23/2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724,4,2016Q2,2016,0.0149909398847703,73.65200684623842,C,-27.142857142857142,-0.2714285714285714,-359,9,2942.772,3,2,4,324,Others
3016,US-2015-138919,2015-09-17,9/21/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,New York City,New York,10035,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22,2,0.4,-103.266,9,2015Q3,2015,0.0149843231364212,73.66699116937484,C,-30.0,-0.3,-397,22,2988.674,5,5,4,554,Loyal Customers
4474,CA-2017-121300,2017-09-29,9/29/2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22,2,0.4,-189.321,9,2017Q3,2017,0.0149843231364212,73.68197549251126,C,-54.99999999999999,-0.5499999999999999,-325,10,2350.188,3,2,3,323,Others
1130,CA-2016-112102,2016-04-12,4/16/2016,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,343.92,4,0.0,75.6624,4,2016Q2,2016,0.0149712637646795,73.69694675627593,C,22.0,0.22,-320,20,3288.471,3,5,4,354,Frequent Customers
7892,CA-2016-148684,2016-12-25,12/29/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,5,0.0,137.54,12,2016Q4,2016,0.0149682165779397,73.71191497285388,C,40.0,0.3999999999999999,-179,14,3368.094,1,4,4,144,At Risk
6070,CA-2017-166695,2017-05-20,5/24/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2,1,0.2,38.61,5,2017Q2,2017,0.0149399212724994,73.72685489412638,C,11.25,0.1125,-417,19,2870.05,5,5,4,554,Loyal Customers
3076,CA-2014-143903,2014-07-20,7/24/2014,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,342.864,3,0.2,38.5722,7,2014Q3,2014,0.0149252947761487,73.74178018890252,C,11.250000000000002,0.1125,-361,20,5620.186,3,5,5,355,Frequent Customers
1393,US-2016-108504,2016-02-05,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,7,0.0,160.9139,2,2016Q1,2016,0.014903790344014,73.75668397924653,C,47.0,0.47,-320,34,7252.608,3,5,5,355,Frequent Customers
7238,CA-2016-164924,2016-07-10,7/10/2016,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3,0.7,-319.1916,7,2016Q3,2016,0.0148872920043804,73.7715712712509,C,-93.33333333333331,-0.9333333333333332,-265,25,2846.705,2,5,4,254,Frequent Customers
8803,CA-2016-140935,2016-11-10,11/12/2016,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,2,0.0,54.7136,11,2016Q4,2016,0.0148859425359671,73.78645721378687,C,16.0,0.16,-2,6,886.156,1,1,1,111,At Risk
7681,CA-2014-133592,2014-12-31,1/7/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0.0,78.6508,12,2014Q4,2014,0.0148859425359671,73.80134315632284,C,23.000000000000004,0.23,-361,20,5620.186,3,5,5,355,Frequent Customers
3317,CA-2017-161739,2017-11-10,11/15/2017,Second Class,EB-13750,Edward Becker,Corporate,United States,Round Rock,Texas,78664,Central,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,341.96,5,0.6,-427.45,11,2017Q4,2017,0.0148859425359671,73.81622909885881,C,-125.0,-1.25,-382,20,3236.314,4,5,4,454,Frequent Customers
2052,CA-2015-142237,2015-07-11,7/13/2015,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,341.488,8,0.3,-73.176,7,2015Q3,2015,0.0148653957910935,73.8310944946499,C,-21.42857142857143,-0.2142857142857143,-374,25,2372.75,4,5,3,453,Frequent Customers
9710,CA-2016-161746,2016-10-21,10/27/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092,10,2016Q4,2016,0.0148406700472625,73.84593516469717,C,1.0,0.0099999999999999,-392,22,3036.547,5,5,4,554,Loyal Customers
472,CA-2014-144666,2014-11-09,11/11/2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092,11,2014Q4,2014,0.0148406700472625,73.86077583474443,C,1.0,0.0099999999999999,-409,16,3635.594,5,4,4,544,Loyal Customers
6150,CA-2017-101322,2017-12-28,12/31/2017,First Class,JG-15310,Jason Gross,Corporate,United States,Long Beach,California,90805,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,340.704,6,0.2,-34.0704,12,2017Q4,2017,0.0148312672996085,73.87560710204404,C,-10.0,-0.0999999999999999,-415,11,2240.58,5,3,3,533,Loyal Customers
7364,CA-2016-127243,2016-11-28,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,3,0.4,-73.7061,11,2016Q4,2016,0.0148085439927779,73.89041564603681,C,-21.666666666666668,-0.2166666666666666,-394,20,2881.8128,5,5,4,554,Loyal Customers
174,CA-2014-118962,2014-08-05,8/9/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,8,2014Q3,2014,0.0148068898056907,73.90522253584251,C,6.25,0.0625,72,7,884.64,1,1,1,111,At Risk
5278,CA-2014-113859,2014-09-13,9/17/2014,Standard Class,BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.116,6,0.3,-9.7176,9,2014Q3,2014,0.0148056709309948,73.92002820677351,C,-2.857142857142857,-0.0285714285714285,-215,18,2933.676,2,5,4,254,Frequent Customers
7275,CA-2015-144519,2015-11-13,11/17/2015,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.495,11,2015Q4,2015,0.0147988800576891,73.93482708683119,C,12.5,0.125,-371,16,2852.968,4,4,4,444,Others
110,CA-2015-129476,2015-10-15,10/20/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,LogitechÂ Gaming G510s - Keyboard,339.96,5,0.2,67.992,10,2015Q4,2015,0.0147988800576891,73.94962596688887,C,20.000000000000004,0.2,-314,7,729.408,3,1,1,311,Low Value
6338,CA-2016-165995,2016-08-30,9/6/2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.495,8,2016Q3,2016,0.0147988800576891,73.96442484694656,C,12.5,0.125,-360,7,1006.356,3,1,2,312,Others
